# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 05 14:02:13 CST 2020 [seed=1580932932813]
# pop_size_faster.xml
# keywords: skyride discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyride.precision	skyride.logPopSize1	skyride.logPopSize2	skyride.logPopSize3	skyride.logPopSize4	skyride.logPopSize5	skyride.logPopSize6	skyride.logPopSize7	skyride.logPopSize8	skyride.logPopSize9	skyride.logPopSize10	skyride.logPopSize11	skyride.logPopSize12	skyride.logPopSize13	skyride.logPopSize14	skyride.logPopSize15	skyride.logPopSize16	skyride.logPopSize17	skyride.logPopSize18	skyride.logPopSize19	skyride.logPopSize20	skyride.logPopSize21	skyride.logPopSize22	skyride.logPopSize23	skyride.logPopSize24	skyride.logPopSize25	skyride.logPopSize26	skyride.logPopSize27	skyride.logPopSize28	skyride.logPopSize29	skyride.logPopSize30	skyride.logPopSize31	skyride.logPopSize32	skyride.logPopSize33	skyride.logPopSize34	skyride.logPopSize35	skyride.logPopSize36	skyride.logPopSize37	skyride.logPopSize38	skyride.logPopSize39	skyride.logPopSize40	skyride.logPopSize41	skyride.logPopSize42	skyride.logPopSize43	skyride.logPopSize44	skyride.logPopSize45	skyride.logPopSize46	skyride.logPopSize47	skyride.logPopSize48	skyride.logPopSize49	skyride.logPopSize50	skyride.logPopSize51	skyride.logPopSize52	skyride.logPopSize53	skyride.groupSize1	skyride.groupSize2	skyride.groupSize3	skyride.groupSize4	skyride.groupSize5	skyride.groupSize6	skyride.groupSize7	skyride.groupSize8	skyride.groupSize9	skyride.groupSize10	skyride.groupSize11	skyride.groupSize12	skyride.groupSize13	skyride.groupSize14	skyride.groupSize15	skyride.groupSize16	skyride.groupSize17	skyride.groupSize18	skyride.groupSize19	skyride.groupSize20	skyride.groupSize21	skyride.groupSize22	skyride.groupSize23	skyride.groupSize24	skyride.groupSize25	skyride.groupSize26	skyride.groupSize27	skyride.groupSize28	skyride.groupSize29	skyride.groupSize30	skyride.groupSize31	skyride.groupSize32	skyride.groupSize33	skyride.groupSize34	skyride.groupSize35	skyride.groupSize36	skyride.groupSize37	skyride.groupSize38	skyride.groupSize39	skyride.groupSize40	skyride.groupSize41	skyride.groupSize42	skyride.groupSize43	skyride.groupSize44	skyride.groupSize45	skyride.groupSize46	skyride.groupSize47	skyride.groupSize48	skyride.groupSize49	skyride.groupSize50	skyride.groupSize51	skyride.groupSize52	skyride.groupSize53	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skyride
100000	-46528.84453360202	-971.2464060860057	-45557.598127516016	27.517293365815956	1937.482706634184	437.36124188555624	0.02173780934144703	7.8934380799426505	5.676737643314857	6.147806139188243	6.657576416142768	4.422821392507756	4.794357201119267	4.860642871225199	4.87068966919249	5.225531006211904	3.855992945148045	4.182466971938544	4.017271402228691	4.022195080361174	5.324859493880859	4.871989268672921	5.746279342262029	5.891854140132414	4.560058849995849	4.997710678342268	4.957563592403508	4.401866686013905	4.697100935427657	4.0205936309913	4.331474499851041	4.004651875326968	4.845381767087193	4.621034227337083	3.9445118990932597	3.704096934182165	3.4427447114824052	3.4426402823196955	3.6165578877615134	3.3907486748744797	3.732018955471339	5.398018009668206	4.8173998147397805	4.911120511464045	5.037970650084792	5.329421833520339	4.253279480760272	3.145939803224184	2.7678286377153447	2.2421845640648193	1.7182586135673907	4.350586983912301	4.221408705450476	2.973570248669381	3.2515559873711397	1.7408423855473492	1.1629190147967998	1.535366020476229	2.9837683481534194	-2.6896544535305047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9046020301025439	1.399352657180043	0.7421851916966581	0.8249995153889712	1.2008835300433771	0.927977075588408	0.34371473696439625	0.1814284432734273	0.2352598796163019	0.2395969401458745	3.4043844021462224	0.04329209977729475	0.4048861767400198	0.175867949816966	2.5931302174695774	-0.0036707547860150504	-45557.598127516016	-494.32454397587907	-448.5332745682506
110000	-46503.00945547231	-973.514514783413	-45529.4949406889	27.517516454732114	1937.482483545268	453.8005706473607	0.02173780934144703	7.8934380799426505	5.676737643314857	6.147806139188243	6.657576416142768	4.422821392507756	4.794357201119267	4.860642871225199	4.87068966919249	5.225531006211904	3.855992945148045	4.182466971938544	4.017271402228691	4.022195080361174	5.324859493880859	4.871989268672921	5.746279342262029	5.891854140132414	4.560058849995849	4.997710678342268	4.957563592403508	4.401866686013905	4.697100935427657	4.0205936309913	4.331474499851041	4.004651875326968	4.845381767087193	4.621034227337083	3.9445118990932597	3.704096934182165	3.4427447114824052	3.4426402823196955	3.6165578877615134	3.3907486748744797	3.732018955471339	5.398018009668206	4.8173998147397805	4.911120511464045	5.037970650084792	5.329421833520339	4.253279480760272	3.145939803224184	2.7678286377153447	2.2421845640648193	1.7182586135673907	4.350586983912301	4.221408705450476	2.973570248669381	3.2515559873711397	1.7408423855473492	1.1629190147967998	1.535366020476229	2.9837683481534194	-2.6896544535305047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8723800707750807	1.4217693776763676	0.7200274151564167	0.8328469385861559	1.250759688179086	0.9022165096268945	0.34424779202888955	0.17992186695875637	0.23681666672672977	0.2390136742856243	2.850900707091091	0.050236866598234724	0.5464278416999393	0.19060269692297285	2.632850513857901	-0.08097351933242086	-45529.4949406889	-494.32454397587907	-447.56455312819355
120000	-46491.00335294157	-975.6798553909048	-45515.323497550664	27.402761729246777	1937.5972382707532	438.3626209996668	0.02173780934144703	7.8934380799426505	5.676737643314857	6.147806139188243	6.657576416142768	4.422821392507756	4.794357201119267	4.860642871225199	4.87068966919249	5.225531006211904	3.855992945148045	4.182466971938544	4.017271402228691	4.022195080361174	5.324859493880859	4.871989268672921	5.746279342262029	5.891854140132414	4.560058849995849	4.997710678342268	4.957563592403508	4.401866686013905	4.697100935427657	4.0205936309913	4.331474499851041	4.004651875326968	4.845381767087193	4.621034227337083	3.9445118990932597	3.704096934182165	3.4427447114824052	3.4426402823196955	3.6165578877615134	3.3907486748744797	3.732018955471339	5.398018009668206	4.8173998147397805	4.911120511464045	5.037970650084792	5.329421833520339	4.253279480760272	3.145939803224184	2.7678286377153447	2.2421845640648193	1.7182586135673907	4.350586983912301	4.221408705450476	2.973570248669381	3.2515559873711397	1.7408423855473492	1.1629190147967998	1.535366020476229	2.9837683481534194	-2.6896544535305047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9365114427495855	1.4649272123840107	0.6762737904739973	0.8161517158885617	1.2273249338754355	0.8788109046284105	0.3416889827484233	0.1830152116113533	0.23400580668477883	0.24128999895544448	2.5254282776573986	0.05669770168966201	0.7398119824975918	0.23558860618682717	2.5610215099161233	0.017029006924946383	-45515.323497550664	-494.32454397587907	-447.6662538426666
130000	-46486.628367905374	-971.5870492893953	-45515.04131861598	27.350645035051578	1937.6493549649483	437.8574988243985	0.02173780934144703	7.8934380799426505	5.676737643314857	6.147806139188243	6.657576416142768	4.422821392507756	4.794357201119267	4.860642871225199	4.87068966919249	5.225531006211904	3.855992945148045	4.182466971938544	4.017271402228691	4.022195080361174	5.324859493880859	4.871989268672921	5.746279342262029	5.891854140132414	4.560058849995849	4.997710678342268	4.957563592403508	4.401866686013905	4.697100935427657	4.0205936309913	4.331474499851041	4.004651875326968	4.845381767087193	4.621034227337083	3.9445118990932597	3.704096934182165	3.4427447114824052	3.4426402823196955	3.6165578877615134	3.3907486748744797	3.732018955471339	5.398018009668206	4.8173998147397805	4.911120511464045	5.037970650084792	5.329421833520339	4.253279480760272	3.145939803224184	2.7678286377153447	2.2421845640648193	1.7182586135673907	4.350586983912301	4.221408705450476	2.973570248669381	3.2515559873711397	1.7408423855473492	1.1629190147967998	1.535366020476229	2.9837683481534194	-2.6896544535305047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9422885679588586	1.4705802222216	0.6489394976393952	0.8256426326316716	1.289940551109538	0.8226085284389381	0.3472597543951894	0.1811281527784234	0.2367285272522166	0.2348835655741705	2.141252300326267	0.05679312810069526	0.7993561898140588	0.25657864561535193	2.527016526404806	-0.037104339254682386	-45515.04131861598	-494.32454397587907	-444.14860586246476
140000	-46420.87485590486	-903.0297904026954	-45517.845065502166	27.260916156371152	1937.7390838436288	421.00104614778445	0.4258761028453855	5.300442650546632	5.09275173860764	5.024779035668417	4.745709178374451	4.782913249989541	5.158063251104155	5.1854735350695575	5.029370875968187	4.985388899326873	5.076922524147401	4.965896010335238	4.852626320542818	4.7764554399496175	4.641905993031272	4.679985182214063	4.814879056940967	4.909280668129737	4.879789669279986	4.990585667876411	5.041472370588099	4.991597769693716	4.988395044542675	4.994095817930822	4.864139449158314	4.6037325708059385	4.471018191844562	4.208966527701608	4.233535456167113	4.132758445765979	3.9638794159800286	3.8904185277293086	3.8075415087405697	3.9036559142227856	4.049850523442671	3.857877718221568	3.787950728445466	3.7464507055878835	4.167878048217663	4.04338595684389	3.923634840204925	3.7817852983198668	3.6985570632991145	4.0585191793623965	4.032260763165986	3.926388851042062	3.1517880704398746	3.214740912334013	3.1148537461264176	2.9679108169363873	2.8423282875647082	2.6187146142009503	2.485583578480795	2.1947122089169477	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9349048936568176	1.4888151246869483	0.6217794686523455	0.8359936658751145	1.3318873533561226	0.7866194937726535	0.3460894534932514	0.17986965065031021	0.23612174923808904	0.2379191466183493	1.6477932472814554	0.06150236298720276	0.8784400797112347	0.36208416329267284	2.519309398661728	-0.0815946024248765	-45517.845065502166	-494.32454397587907	-372.2837676483798
150000	-46460.47008167227	-947.8230547861237	-45512.647026886145	29.533625672459937	1935.46637432754	436.2822020481245	0.07567210363434125	2.968873054106021	3.5627063221073776	5.2931624198740845	4.564624854185352	4.114670978450222	3.986861283944385	3.4737882239289757	4.007393112868683	4.244204888628529	4.328925664328947	4.385959095565204	4.558667055277226	4.318444395208477	4.66873299734689	4.8488040728831585	5.280560737405021	5.14763881603902	4.912211217558031	5.034772782148172	4.89340566698777	5.481949053683533	4.733277042198582	4.749916508806049	4.878161320203905	5.037632915949079	4.8575609609110435	4.673389090301106	4.272407449551582	4.624181711647919	4.970192512598725	4.432865740552625	4.220282908033106	3.82181428773778	3.6215410440165856	3.6343353834097942	4.5540183480717875	4.648886227478087	5.073667757500868	4.179841336566553	4.181079438687403	3.9826759247181207	3.9410402395187605	3.1270449894699026	2.815566483928702	3.2742494396226878	4.046973444559067	3.6797956145552084	3.2333824156258157	2.3289918909383913	1.5849478024457335	1.2172417210684958	1.878110145372246	0.5003676063843616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9442286280170433	1.490873384310753	0.6992369825787211	0.7796975940018415	1.346046590748096	0.7399168203435474	0.34214405643045614	0.183223654270726	0.23375799918928714	0.24087429010953054	1.2737304777558176	0.06610228409712775	1.2093686629236835	0.37381774768714426	2.4984998973369628	0.030551057208725668	-45512.647026886145	-494.32454397587907	-415.59380539483925
160000	-46410.40469811424	-926.0423842929647	-45484.36231382127	31.60281378422549	1933.3971862157746	458.8350476555365	0.20887330047503647	4.362718172049689	4.748618101421543	4.63753437055108	4.7677524189589695	4.944289944461193	4.365720620428148	4.281862227448272	4.22090400797565	4.317390902679517	4.144939179127024	4.160613686913478	4.20504418621244	4.216364188743029	4.249194558647441	4.263992453288292	4.002435066755945	3.881956646996056	3.9249723179116645	4.1273201914255395	4.404612200464988	4.522479375302444	4.724486238952491	4.3890779865256935	4.228530744885537	3.9229693156841505	3.818008903204727	3.936474334018102	3.860698829579885	4.0190345867698145	4.262031665574575	4.282013645999219	4.262792205502388	4.069248149689806	4.207343542550913	3.9387312429891685	4.076344526748718	4.301424724314381	3.8649858845895366	4.17620013590701	4.150367587411177	4.141097586991923	4.3281031110308605	4.4945840646338695	4.862635663658216	4.506905009527986	4.39150268116671	3.4647401267424183	3.4779015411035172	3.44989396868043	2.792190064777042	2.9625565067811572	3.2145509298914288	2.185503875774565	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9373291431980191	1.5215663612857582	0.6967040132902714	0.7582182642683462	1.3800165750672098	0.7061656428903983	0.3446276428426122	0.17976847844857857	0.23219463047455055	0.24340924823425858	1.0237770471946999	0.0671809363191268	1.0450562348763333	0.55124323122	2.4316688761007303	0.0961987678638037	-45484.36231382127	-494.32454397587907	-391.82293247574387
170000	-46382.73331682111	-922.7312415793217	-45460.00207524179	29.8652672129972	1935.1347327870028	431.0045142738552	0.10170623199717224	4.207305923837796	4.905108631975058	4.756715101062862	4.512859595480706	4.500953022630272	4.58088999515382	4.326883455970819	4.496063918498048	4.787935589031111	4.675846387205231	4.744792110311075	4.740996180430521	4.709785554408829	4.954464079405793	4.735693313477865	4.871612690169042	4.7830456222567275	4.707596117157638	4.609296232785998	4.754523021709838	4.487845759988907	4.3764167700113665	4.68330659852563	4.947337203309376	4.790132490901475	4.930834796820298	4.57745945108902	4.101368259999035	3.861691011203659	3.700117553229961	3.6483698567211142	3.831467352381684	3.7894856753286863	3.6577288474397607	3.6122012536460706	4.0457533114918025	4.460065332120949	3.9825842074664584	4.129274125405216	3.742597369407988	3.9470080697981245	4.339132362489793	4.352541454079203	4.041116853283227	3.8118099093761213	3.6403837719855385	3.515255713042834	3.4651429621838328	2.270021185972749	2.0076097360866116	1.5803469066053966	1.2235348657801075	1.013659024779323	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9274119981075255	1.5655593914703723	0.6777182162278674	0.7422509850906831	1.3958994543613086	0.6911599547422463	0.3447588542165739	0.18141361131620995	0.2363546477158234	0.23747288675139275	1.1523775608753235	0.0569068801633735	0.7625316158591471	0.3957761767977448	2.399247836007313	-0.0184477494898846	-45460.00207524179	-494.32454397587907	-396.1707357957671
180000	-44159.70635648313	-899.1573862694223	-43260.54897021371	32.30790614681515	1932.6920938531848	465.8578550282771	0.5452388694668042	4.749328273368139	4.417460672872285	4.715856930895924	4.468397426318166	5.170891451168786	5.332137940708746	5.05986518095705	4.860294176836332	5.004786698895209	4.826908675801541	4.862681079976046	4.872364758011629	4.909816267165848	4.964193829236249	4.865215858306395	4.862663041165683	4.83039465775298	4.939466729320495	4.74612799175167	4.734377854477917	4.72348234810541	4.80422195390368	4.84435554168206	4.828054196038823	4.903824717830141	5.019521342986383	4.7185322146142665	4.4820743130296306	4.458290536729279	4.473626459915221	4.387044465151994	4.261077467554146	4.20964593429951	4.221105273736342	4.092272789575302	3.9768390095113677	3.9410898892913164	3.8162152407262346	3.797458823779583	3.916388572621398	3.9401594957692723	4.008380711455933	4.266886099320877	4.005566932114698	3.840227252171292	3.6651665576184635	3.555907350900237	3.0722140055923255	2.6289360555009447	2.5704866047834036	2.0264076270133966	1.902993109773894	1.9246004152763891	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9061826803792279	1.5731136635864789	0.6772088183623027	0.7236260837905871	1.4198275109851382	0.7000412428962679	0.3410639019478792	0.1853888139171468	0.23501668998814143	0.2385305941468326	1.6214762289023232	0.04767123811286685	0.638659537928034	0.3016383919279892	2.5266880478976765	0.016000305848982502	-43260.54897021371	-494.32454397587907	-372.79892608470334
190000	-41853.707691172196	-914.9559478525387	-40938.751743319655	32.36375259981508	1932.6362474001849	463.13280364292007	0.34611420802229836	4.052639049052389	4.464985642317587	4.464356136580624	4.681075621671818	4.907845820449292	4.998769468123802	4.866062990103867	4.791538075557022	4.85327647937753	4.837595976171322	4.879995699410189	4.94362355476563	4.794131299783144	4.758175144340879	4.897648791612427	4.727514346946877	4.831157941231463	4.779250833562067	4.895003447852166	4.955957029526921	4.709214755984703	4.835323390686518	4.988477486680576	4.993327376678681	4.975899010265705	5.03064825910655	4.963041606952873	4.929452375135412	4.697185670910552	4.715982626610246	4.65383965184192	4.64619025476809	4.8735348539885255	4.744954530872138	4.829435412507931	3.8392155586901406	3.865505805754159	4.016034397019015	4.049276870069068	4.073538164791802	3.7947204241011305	3.6146163427018263	3.693862478354906	3.4768713995974707	2.8984796123013084	2.692634896435067	2.2424273335542892	2.0784216798232897	1.9974060546610104	2.4019505642540153	3.003704639816566	3.2262530555765876	3.3768915021199195	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8843977253168975	1.5600283282830572	0.6452828929138713	0.7145035864056855	1.4622380828674593	0.7335493842130314	0.3473000319978221	0.18163099416949685	0.2349322114561667	0.23613676237651446	1.2125594556519779	0.05794781003192122	0.9421319310869337	0.37447679697469644	2.620801064511102	0.009890384526075479	-40938.751743319655	-494.32454397587907	-384.2290522794502
200000	-41826.236239103084	-913.9524110094308	-40912.283828093656	38.18235093510996	1926.81764906489	515.275881211256	0.4226206734673491	4.635634415859352	4.936645682363316	5.2249246135361185	5.498930253309713	5.173917061902591	5.374605536917982	5.242179215562273	5.196152062239318	5.077200756715004	4.915066633515427	4.811530821132341	4.593203914525992	4.567659566864386	4.612338813556862	4.547080895309213	4.55073599417145	4.7195018526315105	4.847143223388549	4.774181545945269	4.661074038097798	4.702550175631157	4.6787676279584876	4.711689716222235	4.632487243416997	4.571476639659238	4.470261870413604	4.27962399747564	4.28511465205753	4.052996207618061	3.962028625930067	3.895634018596975	3.7798793532735395	3.831795888946133	3.852191094167908	3.8832309730930614	3.90915240641728	3.9262489756569314	3.88542404717458	3.681345606627052	3.543016067208839	3.638087416167017	3.916024625357943	3.798569229039116	3.738796065608972	3.610693359969781	3.9141180225723797	3.8319674559411365	3.8363788210144043	3.461801098073647	3.0491741240184957	2.2525874446438405	1.9465710001188115	1.7189763941946672	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8726413065217664	1.6225706134909574	0.6426983951798932	0.6262158266237162	1.4911838720183503	0.7446899861653183	0.3435079663395265	0.1811784501031107	0.2368747819943634	0.2384388015629997	0.9330608909274132	0.058775222636735625	0.9001562372965174	0.5562976144810671	2.4804703212649954	0.08498179284791399	-40912.283828093656	-494.32454397587907	-380.3091892118702
210000	-41833.63787941116	-979.8364769663237	-40853.801402444835	35.79964953510959	1929.2003504648903	537.7637010539484	0.07976930410514403	3.8353997636946664	5.151794344156563	5.356874911278222	5.523848471322049	5.645135634957206	4.946886962440545	5.0846394901401855	5.174934417158623	5.2447203420756265	5.42110738287703	5.501973763540283	5.152272032016922	5.2619279240498305	5.666732834126098	5.6709788387423465	5.053143901864159	4.5712027821695145	4.665259911537631	4.606899616736277	4.614713509502985	4.802323578172322	4.6688557031226265	4.426570269830267	4.436711619199732	4.7637301819762605	5.489259694962909	5.457056554352352	4.598517155607796	4.247372725397213	3.858322572394499	3.7274566673110208	3.7848320843477916	3.74074957941786	3.6138845175169014	3.47472423177692	3.641610430931732	4.052250252359635	4.490823775919703	4.466011680707587	4.294738488946745	4.37739064910087	3.6251195741365594	3.6895441787606402	3.767649173193676	4.194867173615043	3.933626266096192	4.184641164365774	3.0658343276493665	2.676579953420097	0.963540296895764	0.47167208015413087	0.2166404067312363	0.46633882954271916	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8899283734788109	1.9495325135879633	0.43573764065567694	0.0358105629229129	1.952442988150639	0.7365479212039986	0.34146885128203164	0.18207525059886812	0.23669446239269512	0.23976143572640554	0.8743244426120597	0.08234390636046632	2.131335967867144	0.8246349908054861	2.462217301019623	0.08194851468864155	-40853.801402444835	-494.32454397587907	-430.139857797618
220000	-41771.07035153389	-938.6505428186507	-40832.41980871524	38.054529203185545	1926.9454707968146	592.8874391136217	0.9928209027074567	4.9175566447468135	5.169891604239048	5.095585501525426	5.4531009876113785	5.37164482721133	5.671043845404521	5.804065883636386	5.787554043853727	5.866285889234232	5.69451988872604	5.725318194361977	5.653102682966015	5.628058074927608	5.560784633088827	5.536325580678783	5.4755827826308145	5.435061273752721	5.321430380359302	5.40458638812167	5.314093918408785	5.304553303265019	5.193088116724941	5.315375333321231	5.282168191343472	5.203361550247433	5.224283332903145	5.045764492497318	4.958809301632456	4.907846036912488	4.897964179232703	4.882985335040072	4.836165402684542	4.773575547669103	4.948903407718645	4.773981822461538	4.728522378796598	4.917066864856151	4.932356973042607	5.20432571848548	5.0374955192313156	5.091256121613332	5.234334893854823	5.099719999055278	4.879576058090488	4.563806255437147	4.691553697382923	4.494133615950582	4.394451448877831	4.074597004478951	3.7874007625101753	4.0479699832076	3.739046074518955	4.116567724481573	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8056758958490108	1.975761778753178	0.5330745387297013	0.05067673703525864	2.2201972917806687	0.41461375785218496	0.34885783857953523	0.18436434071975086	0.2304275915994523	0.23635022910126202	0.9550539018714973	0.07353747139563949	1.8674837820425678	0.782052785816683	2.523175174709605	0.091374987133287	-40832.41980871524	-494.32454397587907	-387.8516862222185
230000	-41759.942318365676	-908.3572341274066	-40851.58508423827	33.46696233886683	1931.5330376611332	440.20905068053736	0.5010888098597513	4.049121894370157	4.289401683390322	4.55537865329896	4.388508899367235	4.277950673556083	4.743708210282884	4.8131415908741815	4.7421278567698035	4.692472483022321	4.654956350453899	4.865422133542816	4.765995647680597	4.836312885103184	4.804751241555856	4.877741440324404	4.93267645697727	4.912788583800545	4.8752725418013565	4.8003816324378015	4.717640167769086	4.428336607348333	4.285159184263179	4.296469243126969	4.377355068102594	4.285570358018256	4.219379652048436	4.259274531364402	4.196795609739256	4.155642617806291	4.176027083409316	4.103658714487949	3.959071686359221	4.074797913682475	3.8946610053779827	4.004676843732355	4.055057327703362	4.163199962579249	3.9713639928919786	3.733072098460762	3.9591434167320214	3.757860683768058	3.5356060126537643	3.5639893776207305	3.8567237645998427	3.8602879079876535	4.005389870618644	3.6562433180342526	3.1225586203596762	1.8582691850850106	1.5654897425694838	1.4687450908583155	1.3514425788863276	1.435619976709776	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8026611468032148	2.18056755336351	0.5987149049212551	0.026000086543365077	2.0356461935573624	0.35641011481129464	0.3411129213565684	0.18497642154527183	0.23635134664844987	0.23755931044971038	1.0536955793315015	0.070801350712578	1.4865401822151998	0.6848818126134869	2.3769397050227914	0.070537774043897	-40851.58508423827	-494.32454397587907	-371.48962867722076
